_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name_export,items_baht_amnt_export
591,2018-09-01T00:00:00,2018,9,September,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,42119677936
592,2018-09-01T00:00:00,2018,9,September,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,29265608013
593,2018-09-01T00:00:00,2018,9,September,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,18377989443
594,2018-09-01T00:00:00,2018,9,September,10,ธัญพืช,15870800072
595,2018-09-01T00:00:00,2018,9,September,29,เคมีภัณฑ์อินทรีย์,14771246985
596,2018-09-01T00:00:00,2018,9,September,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",15467004914
597,2018-09-01T00:00:00,2018,9,September,73,ของทำด้วยเหล็กหรือเหล็กกล้า,12639166746
598,2018-09-01T00:00:00,2018,9,September,8,ผลไม้และลูกนัตที่บริโภคได้,6418792447
599,2018-09-01T00:00:00,2018,9,September,17,น้ำตาลและขนมทำจากน้ำตาล,7534702182
600,2018-09-01T00:00:00,2018,9,September,21,ของปรุงแต่งเบ็ดเตล็ดที่บริโภคได้,6097485016
601,2018-08-01T00:00:00,2018,8,August,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.25403E+11
602,2018-08-01T00:00:00,2018,8,August,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1.03199E+11
603,2018-08-01T00:00:00,2018,8,August,87,ยานยนต์และส่วนประกอบ,94021747098
604,2018-08-01T00:00:00,2018,8,August,40,ยางและของทำด้วยยาง,44378745302
605,2018-08-01T00:00:00,2018,8,August,39,พลาสติกและของที่ทำด้วยพลาสติก,44655655712
606,2018-08-01T00:00:00,2018,8,August,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,28953083853
607,2018-08-01T00:00:00,2018,8,August,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,33492607667
608,2018-08-01T00:00:00,2018,8,August,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,19758511374
609,2018-08-01T00:00:00,2018,8,August,10,ธัญพืช,16697129502
610,2018-08-01T00:00:00,2018,8,August,29,เคมีภัณฑ์อินทรีย์,16749864838
611,2018-08-01T00:00:00,2018,8,August,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",14282798317
612,2018-08-01T00:00:00,2018,8,August,73,ของทำด้วยเหล็กหรือเหล็กกล้า,14200108624
613,2018-08-01T00:00:00,2018,8,August,8,ผลไม้และลูกนัตที่บริโภคได้,13486987422
614,2018-08-01T00:00:00,2018,8,August,17,น้ำตาลและขนมทำจากน้ำตาล,9160623621
615,2018-08-01T00:00:00,2018,8,August,21,ของปรุงแต่งเบ็ดเตล็ดที่บริโภคได้,6597067312
616,2018-07-01T00:00:00,2018,7,July,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.14831E+11
617,2018-07-01T00:00:00,2018,7,July,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,92377446598
618,2018-07-01T00:00:00,2018,7,July,87,ยานยนต์และส่วนประกอบ,80882562434
619,2018-07-01T00:00:00,2018,7,July,40,ยางและของทำด้วยยาง,41803934238
620,2018-07-01T00:00:00,2018,7,July,39,พลาสติกและของที่ทำด้วยพลาสติก,39138961908
621,2018-07-01T00:00:00,2018,7,July,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,22453970150
622,2018-07-01T00:00:00,2018,7,July,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,30139870889
623,2018-07-01T00:00:00,2018,7,July,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,17887311137
624,2018-07-01T00:00:00,2018,7,July,10,ธัญพืช,14061239314
625,2018-07-01T00:00:00,2018,7,July,29,เคมีภัณฑ์อินทรีย์,17685633080
626,2018-07-01T00:00:00,2018,7,July,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",13493695703
627,2018-07-01T00:00:00,2018,7,July,73,ของทำด้วยเหล็กหรือเหล็กกล้า,12597949548
628,2018-07-01T00:00:00,2018,7,July,8,ผลไม้และลูกนัตที่บริโภคได้,8448024742
629,2018-07-01T00:00:00,2018,7,July,17,น้ำตาลและขนมทำจากน้ำตาล,11634852474
631,2018-06-01T00:00:00,2018,6,June,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.24942E+11
632,2018-06-01T00:00:00,2018,6,June,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1.01406E+11
633,2018-06-01T00:00:00,2018,6,June,87,ยานยนต์และส่วนประกอบ,80474520236
634,2018-06-01T00:00:00,2018,6,June,40,ยางและของทำด้วยยาง,42056165404
635,2018-06-01T00:00:00,2018,6,June,39,พลาสติกและของที่ทำด้วยพลาสติก,40471098019
636,2018-06-01T00:00:00,2018,6,June,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,37088299863
637,2018-06-01T00:00:00,2018,6,June,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,25983648505
638,2018-06-01T00:00:00,2018,6,June,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,17225419705
639,2018-06-01T00:00:00,2018,6,June,10,ธัญพืช,15303713730
640,2018-06-01T00:00:00,2018,6,June,29,เคมีภัณฑ์อินทรีย์,16168944472
641,2018-06-01T00:00:00,2018,6,June,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",13363046464
642,2018-06-01T00:00:00,2018,6,June,73,ของทำด้วยเหล็กหรือเหล็กกล้า,13622948840
643,2018-06-01T00:00:00,2018,6,June,8,ผลไม้และลูกนัตที่บริโภคได้,7522297588
644,2018-06-01T00:00:00,2018,6,June,17,น้ำตาลและขนมทำจากน้ำตาล,12658945152
645,2018-06-01T00:00:00,2018,6,June,21,ของปรุงแต่งเบ็ดเตล็ดที่บริโภคได้,6030759813
646,2018-05-01T00:00:00,2018,5,May,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.17447E+11
647,2018-05-01T00:00:00,2018,5,May,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,93946184453
648,2018-05-01T00:00:00,2018,5,May,87,ยานยนต์และส่วนประกอบ,91085329891
649,2018-05-01T00:00:00,2018,5,May,40,ยางและของทำด้วยยาง,42330325942
650,2018-05-01T00:00:00,2018,5,May,39,พลาสติกและของที่ทำด้วยพลาสติก,42525725735
651,2018-05-01T00:00:00,2018,5,May,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,30402222142
652,2018-05-01T00:00:00,2018,5,May,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,30171188726
653,2018-05-01T00:00:00,2018,5,May,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,17419673940
654,2018-05-01T00:00:00,2018,5,May,10,ธัญพืช,13514378613
655,2018-05-01T00:00:00,2018,5,May,29,เคมีภัณฑ์อินทรีย์,17469057704
656,2018-05-01T00:00:00,2018,5,May,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",14421904255
